Longitude,Latitude,Utilities,Construction,Manufacturing,Transportation and warehousing,Educational services,Health care and social assistance,Accommodation and food services,Other services except public administration,Public administration,"Agriculture forestry fishing hunting, Mining quarrying and oil and gas extraction",Wholesale trade Retail trade,"Finance and insurance, real estate and rental and leasing",Professional scientific and technical services,Information culture and recreation,Population,Mean Max Temp (°C),Mean Min Temp (°C),Mean Temp (°C),Extr Max Temp (°C),Extr Min Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow Grnd Last Day (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h),provincename,Region.Name,GeoUID,Station Name,Climate ID
-102.28885117493472,49.23177545691906,22.0312469471308,81.87570436791579,158.24398926865476,56.35063399860907,64.27212264448612,88.031908611837,29.58884383901454,28.388934452630473,147.81130211544337,131.2574887484166,116.40614190799474,183.9194953963125,110.74285581750888,47.06397720669808,31967.44297082228,0.8007832898172323,-8.08668407310705,-3.651174934725849,8.574151436031332,-18.496083550913838,37.507049608355096,21.39295039164491,65.68694516971279,15.263707571801566,0.412532637075718,1.08355091383812,British Columbia,Yellowhead County (MD),4814003,ENTRANCE ISLAND,709CEE9
-102.34781249999999,49.232005208333334,22.96630672187356,81.4397902132949,155.9082849677733,55.67355497397345,67.48783401685155,88.72006849395234,29.595484180311892,28.155381731132845,144.11277702370847,130.2687370316752,115.54267982551755,182.33918774988507,110.7241388029705,46.74198681170065,31893.14814814815,0.22473958333333333,-9.143749999999999,-4.476041666666666,10.438541666666667,-19.173697916666665,32.478125,31.428385416666668,68.98567708333333,12.348958333333334,0.4140625,1.0807291666666667,British Columbia,Greater Vancouver A (RDA),5915020,ENTRANCE ISLAND,709CEE9
-102.34781249999999,49.232005208333334,22.995502106687585,82.4504008454239,157.8431842753623,57.19517892456552,65.93825328203944,88.37195001071998,30.02612621409062,27.979938670604046,144.35617686731763,130.42260233486218,116.27334239274911,181.85759053188264,110.75577923655007,47.55463313254284,31893.14814814815,8.548958333333333,-1.2476562500000001,3.659114583333333,19.956510416666667,-10.72421875,50.13255208333334,10.890625,67.40208333333334,1.3723958333333333,0.4270833333333333,1.0104166666666667,British Columbia,Greater Vancouver A (RDA),5915020,ENTRANCE ISLAND,709CEE9
-102.41306493506494,49.23968831168831,23.608494351779886,82.59239311407741,159.2446034664206,57.634254801770986,66.06894295695577,88.1501591132187,30.112933274269327,28.00568266349802,149.5443185342731,126.46412344914302,116.44855223808555,181.6258165732609,109.99247128572303,47.64905968413731,31809.53298153034,13.755324675324676,3.0342857142857143,8.414285714285715,23.146493506493506,-3.8192207792207795,60.5361038961039,4.9080519480519476,73.15584415584415,0.4857142857142857,0.43636363636363634,1.1948051948051948,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.41306493506494,49.23968831168831,23.315100720610946,84.56218687996835,158.38991394742632,57.08443917358752,66.18256013106279,87.96998238374566,30.28277429828068,28.068401413415632,149.75570642925948,122.56673530609451,117.40761331571662,181.55612394745563,109.96895043350612,47.61911521722636,31809.53298153034,19.25012987012987,8.511688311688312,13.8787012987013,27.719220779220777,2.1192207792207793,76.99272727272728,0.18311688311688312,84.18025974025974,0.0,0.3974025974025974,1.1272727272727272,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.41306493506494,49.23968831168831,23.70725849897817,85.17660635996752,160.52036841974257,57.36933050994927,66.63696803880129,88.59941450241168,30.064243150826115,28.065832563273435,149.05615067063573,127.88867890171257,117.81859241963814,183.7129222834269,110.3811236173687,47.65901069799344,31809.53298153034,22.826233766233766,11.453246753246754,17.13896103896104,29.97038961038961,5.31064935064935,51.05610389610389,0.0,55.34649350649351,0.0,0.42857142857142855,0.8337662337662337,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.41306493506494,49.23968831168831,23.419256479830857,84.91355111781495,159.7280856176564,57.35360049020323,66.0572690189984,89.46818547240444,30.043901946678194,27.898474387196163,149.6789373888755,128.2835050646766,118.85605253110823,185.88022904558113,112.01321881692319,47.664656711405144,31809.53298153034,21.47350649350649,10.085714285714285,15.77012987012987,28.20987012987013,4.373506493506493,42.573766233766236,0.01818181818181818,46.022597402597405,0.0,0.38441558441558443,0.7766233766233767,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.41306493506494,49.23968831168831,23.601702579394356,82.9186894635834,156.57841532371404,58.070142462156696,66.47017469617816,89.70131161754506,29.804723391400838,27.865158792973137,150.03329370217875,129.59830716572287,117.79990396494948,185.4465411296974,113.19269291991816,47.88903650617695,31809.53298153034,17.57922077922078,6.928311688311688,12.274025974025975,25.553766233766236,0.21220779220779218,62.92155844155844,0.31766233766233765,69.85558441558442,0.023376623376623377,0.42077922077922075,0.7610389610389611,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.48619170984456,49.25069948186528,23.977865512129966,84.8133255039807,156.7981184554063,57.57004008561335,66.77943627188758,90.16712375957607,29.164121368759243,27.440310176084136,150.20137711364086,131.21408280738927,118.18547783873717,187.31029370347562,112.65833536963605,48.432344230911255,31726.002631578947,8.567357512953368,0.16787564766839377,4.352072538860104,18.615284974093264,-8.675129533678756,37.740673575129534,4.372020725388601,45.79067357512954,0.5129533678756477,0.23056994818652848,0.6761658031088082,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.48485861182519,49.24712082262211,23.77746044833172,83.71855918973,155.3042267727059,56.11848402133624,66.53194607639595,89.49021364049183,29.223463934431773,27.169615232590154,147.72843649464414,134.95316473949555,117.62522332126434,186.1122796269831,112.51702990668335,48.541752134255326,31532.13315926893,4.488688946015424,-2.7120822622107967,0.8902313624678664,13.097943444730078,-11.22853470437018,67.37300771208226,17.762210796915166,97.26529562982005,3.658097686375321,0.18508997429305912,0.570694087403599,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.6043654822335,49.28631979695432,22.97152897520321,81.89965064794882,151.16428070521988,55.41157702014372,66.05959131041985,87.97172861744737,28.73980681674364,26.858681769223992,147.44493841700637,138.5389336845975,116.31245075116982,183.63612155565306,111.09764988522481,47.42763873340404,31179.54381443299,0.42385786802030456,-6.701015228426395,-3.1456852791878176,7.323857868020304,-17.056091370558377,46.53020304568528,17.06218274111675,72.18553299492386,7.543147208121828,0.116751269035533,0.5558375634517766,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.65164141414142,49.30914141414141,23.927379061398263,82.38682988710464,150.59793015710613,55.334736573414474,66.10611792038097,87.62102865216391,28.066361098994406,27.34125407659708,148.0876255692513,136.0894868229262,117.03602430675808,183.19494683143685,110.52026748400279,47.46930455186374,31051.310256410256,-3.076515151515151,-11.093181818181817,-7.1045454545454545,6.5866161616161625,-21.937878787878788,48.10732323232323,22.63787878787879,80.97449494949495,12.719696969696969,0.18434343434343434,0.6186868686868687,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.69471032745592,49.326775818639796,24.63823983116522,83.09632307261879,150.44908705545475,55.9747496294723,66.06997000668551,88.43824406272938,28.484817792518523,27.34650004622801,148.68357106733572,138.72873102759522,117.69626298520843,181.6962453113717,110.56534966328915,47.211028661510504,30979.626598465475,-2.295214105793451,-11.389924433249371,-6.850377833753148,5.254911838790932,-22.87858942065491,13.661712846347607,18.82367758186398,36.26523929471033,17.947103274559193,0.25440806045340053,0.6952141057934509,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.69471032745592,49.326775818639796,23.8479697579318,83.53300086912671,150.94828587756393,56.52511226326304,66.87346022518692,88.86421980830616,28.713236776432574,27.440492065894432,149.09674068300254,140.11574641908263,116.9450133543021,181.23233512484083,110.54856967310583,47.19659314416156,30979.626598465475,2.4498740554156173,-7.051385390428212,-2.296221662468514,13.062216624685139,-22.91964735516373,57.03727959697733,21.899748110831236,90.26372795969773,7.047858942065491,0.25692695214105793,0.690176322418136,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.69471032745592,49.326775818639796,23.756532820466077,82.01012868919597,150.1101385602643,55.37398190913365,65.64932148989926,88.36902216724016,27.929307402764767,27.327343025150064,146.65401154019656,133.77018223020053,117.23898214905772,179.79524495727736,109.93170745568112,47.140048115327964,30979.626598465475,9.09823677581864,-0.48211586901763226,4.319143576826197,19.90100755667506,-9.477078085642317,56.16448362720403,11.648614609571789,76.04760705289672,0.9420654911838791,0.20151133501259447,0.6473551637279596,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.69471032745592,49.326775818639796,23.093531537978038,82.42478358959016,150.93623277687712,55.387729760047215,65.74934915269915,88.47484880602333,27.6294529906248,27.406655253258712,146.56466709238936,133.66656037287802,117.91829219322568,180.83243085895344,111.38458246131192,46.87035354434724,30979.626598465475,15.12544080604534,4.520151133501259,9.832745591939547,24.290931989924434,-1.7899244332493702,61.207556675062975,3.0261964735516376,71.6934508816121,0.5239294710327456,0.22670025188916876,0.6045340050377834,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.69471032745592,49.326775818639796,22.760722929938918,82.72851321515856,149.2044917250675,54.416710008600916,66.01429253927346,89.31923833751875,27.985770019591325,27.255921609820348,146.62191663132742,132.14007255090806,119.56549679386337,183.1070931475648,111.46982963565495,46.94880017642283,30979.626598465475,19.972795969773298,8.711586901763225,14.36221662468514,28.76120906801008,2.9191435768261966,51.859445843828716,0.0010075566750629723,58.9889168765743,0.0,0.2367758186397985,0.6095717884130982,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.69471032745592,49.326775818639796,22.545510193106665,84.4219916554678,151.35761922693226,54.95206596511837,66.42354536095132,89.46747319011736,27.828571653003937,27.436354097748325,148.62325968135505,138.6443817243421,119.91593300907279,183.95683464342724,113.17159353858396,46.52664097028889,30979.626598465475,22.972544080604536,11.134508816120906,17.080100755667505,28.912594458438285,6.2707808564231735,51.44332493702771,0.0,56.47884130982367,0.0,0.23929471032745592,0.5717884130982368,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.69471032745592,49.326775818639796,22.437757394868743,85.20399585024543,148.16131559989887,54.3107158447675,64.26097169773777,88.4497614763435,27.714952554444963,27.5632790047441,140.9954196645424,136.09011980721098,116.73751942650829,183.21547617083974,110.90834014244561,46.91836728931768,30979.626598465475,22.856423173803528,11.243073047858942,17.055415617128464,28.52896725440806,4.701259445843829,50.56826196473551,0.0,55.44332493702771,0.0,0.24937027707808565,0.5843828715365239,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.69471032745592,49.326775818639796,22.525760524238876,84.4270582449704,151.75042696928816,55.32634499719764,65.68783584775308,89.51072967274189,28.01815994662786,27.60021175407716,147.7792230721435,139.05065246750547,120.33106945272067,183.46788390182846,112.59619060359623,46.969640556429496,30979.626598465475,17.828463476070528,7.086649874055416,12.441057934508818,26.897984886649873,0.4629722921914358,59.1176322418136,0.49294710327455915,67.36397984886649,0.007556675062972292,0.17632241813602015,0.6372795969773299,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.55035,49.328599999999994,21.322414409205457,84.88464085114649,153.83304018335912,55.28413951281717,65.89081290990305,89.04848412289675,28.149401638594373,27.26662737859646,145.97511922413793,137.29741210379223,120.32322372514449,184.04375732700643,112.098047365739,47.187484466730794,30790.119289340102,11.54425,2.38275,6.978,22.105749999999997,-7.81525,111.20275,4.7535,135.2675,0.88,0.2125,0.7575,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.55035,49.328599999999994,22.672566260435378,84.79779800836239,152.53739930206655,56.743763379571014,66.12631780564897,89.08239458640435,28.12739718105834,27.77680629014439,147.5551362984492,136.53049576253676,119.18871832267412,185.89039530344,112.1341163098057,47.17480032692273,30790.119289340102,2.49425,-5.44725,-1.4809999999999999,10.559249999999999,-14.36125,68.717,16.25175,96.1125,5.24,0.2425,0.72,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.55035,49.328599999999994,22.11442043104885,85.85439779094308,153.22763829435723,56.69780201667018,66.04540954152257,89.21330587781645,28.31959355220173,27.999393640733786,147.86299397337294,137.9572672581999,120.17517530758691,184.7823724800884,112.7082424889904,47.37965062673361,30790.119289340102,-0.27949999999999997,-7.687250000000001,-3.998,6.95125,-16.91575,61.31325,32.91875,103.396,11.88,0.245,0.7125,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.55035,49.328599999999994,23.45148897545466,86.82436641746983,151.9601973215708,55.91876009821644,67.01032027304039,89.1241097460293,28.011184867321592,27.881995278655687,147.99228424228272,142.01440278610932,119.740420505035,184.76094210522726,113.36355654259097,48.23695042680478,30790.119289340102,-6.32275,-13.615250000000001,-9.9625,5.10575,-28.120250000000002,41.01925,34.71975,84.186,20.345,0.1825,0.6575,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.55035,49.328599999999994,22.394491082173722,87.56422388668912,152.87920134797713,56.00655662537397,67.52349856900501,89.06167631469489,28.232128457451225,27.866024006900133,149.88895640826127,142.9400023369127,120.57900895910943,186.00381226272137,113.9025763476313,48.861230445369,30790.119289340102,0.32725000000000004,-9.06825,-4.36375,7.322,-21.07225,19.26575,16.25825,39.599000000000004,17.9775,0.245,0.7375,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.62294264339153,49.34064837905237,22.0383494869499,87.38222810692334,154.6306606553464,56.03199123751174,63.724430621499785,88.83994003701719,28.5103316034765,27.519147897802796,147.90267650702802,140.99053822452814,121.88099039146913,187.92458580767453,113.24028620568525,49.09677632271529,30713.53417721519,5.214713216957605,-4.3251870324189525,0.4496259351620948,16.351870324189527,-14.221197007481296,45.988279301745635,14.773316708229427,70.03341645885287,7.356608478802992,0.2518703241895262,0.770573566084788,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.62294264339153,49.34064837905237,22.45684822965377,87.58267269614926,154.5766524124442,57.18524637552685,67.65518221601694,89.11868259534522,28.70281053566146,27.813400722962086,149.25511316982139,142.34044816577332,120.26511219947655,188.9028968669809,113.49511999940002,49.0420532134665,30713.53417721519,11.145635910224438,0.07955112219451373,5.593516209476309,21.74638403990025,-6.3134663341645885,33.21072319201995,4.634912718204489,42.09800498753117,0.7655860349127181,0.286783042394015,0.7082294264339152,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.62294264339153,49.34064837905237,22.720526038869533,87.88516561460588,152.63584083076455,56.90223828636678,66.94208929682866,88.9575033265532,28.63391321337665,27.89293726417207,149.00106082402627,145.12603470517223,120.10208524175471,188.24937506518492,114.337872189476,49.71296714621716,30713.53417721519,14.934912718204489,4.343640897755611,9.647630922693267,23.66633416458853,-2.3581047381546134,65.13192019950125,2.707980049875312,78.2359102244389,0.22194513715710723,0.20448877805486285,0.5910224438902744,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.62294264339153,49.34064837905237,22.641298169304065,88.69786167364379,155.13941319518446,57.86834244881402,66.93563453255086,89.81827211799505,28.52654711455138,27.886747975644152,150.34140541103977,145.13835480911231,121.23174164070876,187.8243453780544,114.93617321222838,50.00165267969182,30713.53417721519,19.541645885286783,8.108478802992519,13.84139650872818,27.368578553615958,2.4920199501246882,53.78478802992519,0.004987531172069825,62.03441396508728,0.0,0.28428927680798005,0.6059850374064838,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.62294264339153,49.34064837905237,22.353295614368378,88.58994304782695,153.75779075720936,57.45209451345119,67.57802957038108,89.77079279295565,28.948901106917848,27.780462417221976,152.11521807571003,142.93174578607005,120.930979175519,187.82971732739185,114.3845476035008,50.59739664119516,30713.53417721519,22.491022443890273,11.509226932668328,16.982294264339153,28.841645885286784,6.255361596009975,71.77381546134663,0.0,81.5576059850374,0.0,0.2169576059850374,0.5635910224438903,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.568425,49.340275,23.24858196427532,89.57562106252034,155.53800096003334,57.45026505348477,68.55200135179585,89.95638043619425,29.132703751760488,27.59138542757897,150.41153676085997,151.27538023604998,121.96597228108546,189.13834887136198,115.4614107233748,51.47814789841861,30788.756345177666,20.64675,10.374500000000001,15.5225,27.43875,4.6855,76.34125,0.0,86.81475,0.0,0.26,0.545,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.568425,49.340275,23.070990749623693,90.66305144393846,157.71989644008445,57.55126937220907,68.2774207185389,90.44295372399877,29.264253169258453,28.028803025467603,151.92657071712188,147.5157216353223,123.38622343959743,190.24082472254014,116.03786214865451,50.748605246126694,30788.756345177666,16.75025,6.6465,11.69575,22.34575,0.687,65.14025,0.425,77.04175000000001,0.0,0.1975,0.6525,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.568425,49.340275,22.430737816075933,91.04593658577538,156.64397396904428,57.532453307275304,67.93840401455593,90.12243922481483,29.075113490796955,28.048759600629264,149.998016956891,149.14955896373485,123.236984521512,191.43475611235797,115.87950608160467,50.073197562723976,30788.756345177666,10.74475,1.6969999999999998,6.23625,21.058000000000003,-5.05975,63.38325,4.8972500000000005,78.45125,0.56,0.25,0.7775,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.568425,49.340275,22.54078752434778,91.39543831756029,156.50837917382069,57.65708302514454,68.25032837389911,90.20383084045017,29.37048258974684,28.3256633945812,152.07343050996374,147.89537377023538,125.13543569210144,192.5093496555241,116.3358646096706,49.96530827237167,30788.756345177666,4.9565,-2.46325,1.2545,11.69375,-9.63875,81.52625,8.0405,101.78075000000001,2.195,0.2475,0.6625,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.568425,49.340275,23.159943120599426,92.1613484021988,156.73263208959747,57.63715846984797,68.7083151666385,90.27548135028609,29.319752230378313,28.638964239291404,151.28177318401748,144.6603033462988,124.29996024866922,192.20458730980047,116.05773841122124,49.42226669455987,30788.756345177666,-1.0605,-8.9925,-5.02725,8.65475,-20.994,54.288999999999994,33.6845,100.15475,12.5,0.2375,0.73,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.34620947630923,49.315960099750626,23.739189066637955,93.78227077383214,162.58235470829638,59.371009513953055,69.23605835968988,91.49621389509073,29.492311448117125,28.75374690325247,153.36642274372562,147.50839784362253,126.0862673440536,193.1415718620365,117.39550812609318,49.767971981838386,31098.89086294416,-4.4356608478803,-13.000249376558605,-8.730922693266832,9.100997506234414,-26.492518703241895,58.1428927680798,21.618952618453868,93.2299251870324,12.807980049875312,0.14962593516209477,0.4713216957605985,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.38553349875932,49.31831265508684,23.636366958655127,94.84373989624521,161.95411039354565,59.947663235373,69.80139612117965,90.78967894916715,30.113410149163418,28.85334256314817,151.9323079766761,146.06101361970454,127.47330891827477,193.80654449259993,117.78446015562973,49.87624080649285,31027.12911392405,1.016377171215881,-9.316873449131513,-4.164516129032258,9.220347394540944,-18.426302729528537,19.843672456575682,16.96178660049628,41.276426799007446,15.28287841191067,0.14392059553349876,0.4491315136476427,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.38553349875932,49.31831265508684,24.078097597299173,94.68938855196879,160.13941212610783,60.10568276457557,70.12567493350059,91.77030454425865,29.347448096902976,28.88991548656901,149.99882699020566,143.60413343612646,126.61314841734871,195.79120421684604,118.29580631769426,49.78923936142746,31027.12911392405,4.198263027295286,-5.559057071960298,-0.684863523573201,13.149131513647644,-15.29106699751861,40.43151364764268,21.188585607940446,70.35781637717122,10.372208436724566,0.18114143920595532,0.5409429280397022,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.38553349875932,49.31831265508684,23.73239697155276,95.42563736784483,161.24544613788197,59.694200678248826,70.21508748916641,90.96237130464891,29.513270502471055,28.93687448303431,152.97274901757956,147.9165892734783,127.3239909619628,196.48538523248405,118.55648189909864,50.00218521112859,31027.12911392405,11.554838709677421,0.7196029776674938,6.141191066997519,21.944168734491313,-4.553349875930521,70.27816377171216,4.6369727047146405,85.07146401985112,0.6600496277915633,0.11910669975186104,0.5136476426799007,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.33293532338308,49.320174129353234,25.054298491711975,95.08582464633835,161.1501233634123,61.20477696388409,70.43097826545899,91.91971299274587,29.388305044616402,28.994363562881855,152.88866396869489,149.0998155898348,127.08233729079411,198.09987080380483,119.11241359356292,50.91873321077831,31093.86802030457,15.954228855721395,4.695024875621891,10.307213930348258,25.09452736318408,-2.588557213930348,48.39179104477612,0.21616915422885574,56.885820895522386,0.1691542288557214,0.16417910447761194,0.4577114427860697,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.51928395061728,49.34404938271605,25.211410634839467,93.77924420877372,159.74716375264248,60.1244259082928,70.16627520209038,91.24322855675385,29.517208270966055,28.66110692021002,152.67492232342332,144.35660443497747,128.24521920539044,198.46859667826504,119.22597854770646,50.75966520146252,30862.85138539043,20.25037037037037,10.233827160493826,15.258518518518517,28.21679012345679,4.62716049382716,85.40987654320988,0.02024691358024691,100.33259259259259,0.0,0.1728395061728395,0.4123456790123457,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.51928395061728,49.34404938271605,25.316392776487994,94.69613950028842,158.52872901553957,62.133256281115735,69.97616832719957,91.10974015888988,29.720856654220825,28.424612300315268,151.82450543240282,148.12801371051813,127.00892655997572,196.645996824893,119.6488464647864,50.88544707018568,30862.85138539043,23.114567901234565,11.565185185185184,17.358024691358025,29.150123456790123,6.149629629629629,65.26271604938272,0.0,77.3125925925926,0.0,0.18518518518518517,0.4345679012345679,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.59379310344828,49.35384236453202,24.712759421462053,94.14672636347181,159.43815018462737,60.64861079775441,70.11729418126718,91.9508483693064,29.506778292480643,29.15255624274655,154.09110221229128,148.1671901733097,128.1463610620245,198.28777718388108,119.74568575934514,51.53611926495809,30786.6608040201,21.99137931034483,10.514778325123153,16.23103448275862,28.629310344827587,5.039408866995074,66.19729064039409,0.0,76.60985221674876,0.0,0.18472906403940886,0.43349753694581283,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.54283950617284,49.35614814814815,24.071004681437056,94.171249476862,159.84697263023142,61.498432266177524,70.69780930898173,92.3116829155954,29.08557058539861,28.64405954029047,153.04476872642218,150.29818111807944,128.75648392852256,196.78631478915034,120.77767511630456,51.59207189477054,30852.445843828715,17.784197530864198,7.075555555555555,12.445185185185185,24.790864197530862,0.5985185185185186,73.99333333333333,0.053827160493827166,87.17827160493826,0.0,0.15308641975308643,0.45185185185185184,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.44287841191068,49.355161290322584,25.17819436142393,95.19615704908752,160.26027691049865,63.17838213743098,68.000538617128,92.86249326461414,29.288260911433888,29.226111747694063,156.2469554488131,151.03689770184562,132.62451562664083,198.5781185686643,122.39124019574838,52.71332406753798,30991.078481012657,11.292555831265508,2.9734491315136475,7.149131513647642,19.603722084367245,-3.347394540942928,96.91687344913151,1.706451612903226,115.19627791563275,0.052109181141439205,0.12655086848635236,0.47146401985111663,British Columbia,Central Coast A (RDA),5945006,ENTRANCE ISLAND,709CEE9
-102.38746898263028,49.36920595533499,25.09140383132906,96.96176406990234,162.67926862985553,63.06104747809041,71.43532383622171,93.67046771786919,29.618498443427626,29.355832521893962,153.76345991802444,163.36737418178893,133.87599626376795,201.61836834413208,123.8849026930722,52.65728045764956,31170.951898734176,4.546650124069479,-2.4004962779156327,1.0734491315136476,13.38213399503722,-13.187841191066997,62.90843672456575,15.374937965260546,91.21612903225807,2.0198511166253104,0.09429280397022333,0.38461538461538464,British Columbia,Central Coast A (RDA),5945006,EGG ISLAND,709CEE9
-102.4649751243781,49.37370646766169,24.714009503263725,97.25663913399188,163.59390858737453,62.85357374788901,72.18099871504492,93.34430877902103,29.54109407120085,29.661527546431778,156.4801370928697,165.69456514674323,134.85791146971457,201.09791305508682,124.3278830523803,53.572820370511856,31170.951898734176,-0.9681592039800995,-7.828606965174129,-4.396766169154229,7.253482587064677,-19.517910447761192,42.01194029850746,27.211194029850745,79.19179104477611,10.708955223880597,0.2562189054726368,0.6268656716417911,British Columbia,Central Coast A (RDA),5945006,EGG ISLAND,709CEE9
-102.59537688442211,49.38037688442211,22.57725796823027,99.4600968472511,165.426130359273,64.05518639701192,71.40819658525987,92.44219424191702,30.451625613970467,29.937433153505975,159.4326078095814,167.82751843631226,136.00462673238766,203.41282891667575,125.29288710306504,53.16650041103458,31059.72378516624,1.0670854271356784,-6.04572864321608,-2.4665829145728644,8.15929648241206,-14.398743718592964,83.50854271356785,27.93241206030151,127.97085427135679,15.57035175879397,0.25125628140703515,0.8542713567839196,British Columbia,Central Coast A (RDA),5945006,EGG ISLAND,709CEE9
-102.59537688442211,49.38037688442211,23.229226885674958,100.2910554175622,165.12601385113723,63.781366486964764,71.80458610820325,92.96863798503752,29.991510972709833,29.93415702013146,160.1045147603592,167.7173273541955,136.66092913096884,205.09191435779846,125.98824284686437,53.13140139578553,31059.72378516624,-0.7934673366834171,-9.594723618090452,-5.151758793969849,7.277889447236181,-20.68241206030151,28.50075376884422,20.678391959798994,55.18442211055277,19.600502512562816,0.17336683417085427,0.6859296482412061,British Columbia,Central Coast A (RDA),5945006,EGG ISLAND,709CEE9
-102.59537688442211,49.38037688442211,23.425505682418724,101.22839359088913,165.33359469894125,63.692558831389036,69.50722199284473,92.29331970841244,29.810139318492393,29.771935536349645,159.87107076102515,163.7201598375658,137.18945383479786,205.5375581192759,126.24117982855898,53.3751195053494,31059.72378516624,3.5030150753768847,-5.563316582914572,-0.9972361809045226,13.308793969849246,-16.05276381909548,37.98643216080402,14.232663316582915,60.67261306532664,10.115577889447236,0.20351758793969849,0.7211055276381909,British Columbia,Central Coast A (RDA),5945006,EGG ISLAND,709CEE9
-102.5368671679198,49.364060150375934,22.451567075862584,100.07744443494474,162.8627578948491,63.45350469053188,71.95217138593772,92.39392817933445,29.83768178994697,29.946142360965865,159.8865879262745,162.14763101634352,137.60994713344044,207.17245855095925,125.24574116791241,53.651431586513446,31027.188775510203,11.939348370927318,0.9892230576441102,6.457894736842105,20.66967418546366,-5.297744360902256,52.665664160401,4.0887218045112785,63.816040100250625,0.8345864661654135,0.21052631578947367,0.6867167919799498,British Columbia,Central Coast A (RDA),5945006,EGG ISLAND,709CEE9
-102.5368671679198,49.364060150375934,23.44841053696205,99.51755835006959,160.77475979710118,62.95738371375614,71.78100727106397,93.60164765374097,29.886879450226917,30.270178183454775,161.3116882482162,162.93082310765314,138.14880238322095,207.10775821796963,125.9914713518466,53.28960110114407,31027.188775510203,16.63934837092732,5.775187969924812,11.208020050125313,27.22230576441103,-1.7538847117794485,65.45488721804512,0.4699248120300752,74.01654135338346,0.518796992481203,0.21804511278195488,0.6190476190476191,British Columbia,Central Coast A (RDA),5945006,EGG ISLAND,709CEE9
